Sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff		400	sample	10975	sec	27.4375
1803	1	0.005728744	0.003954786	1.69E-07	6.86E-07	1.63E-05	0.347094643	0.000250402	26.25530529	0.393892837	229.6029124	0.004988231						
1804	1	0.005417824	0.00276687	2.05E-07	7.54E-07	2.33E-05	0.525249788	0.000102943	41.46425714	0.735063865	451.3309362	0.000404709						
1805	1	0.004399424	0.003431031	2.46E-07	8.03E-07	2.33E-05	0.539799417	0.000185893	48.40293285	0.399614178	271.6126272	0.009558756						
1806	1	0.005616934	0.003008515	1.87E-07	8.74E-07	1.20E-05	0.547734366	0.000109529	60.77162133	0.898814739	520.2300327	0.002429301						
1807	1	0.005607469	0.003220917	1.92E-07	8.01E-07	1.33E-05	0.474129946	0.000118634	52.13454988	0.801635948	460.305238	0.000980017						
1808	1	0.003570685	0.003057423	1.50E-07	7.70E-07	1.45E-05	0.401240759	0.000231988	67.0892121	0.361677586	283.3899182	0.004249104						
1809	1	0.005400229	0.002400347	1.64E-07	6.10E-07	2.88E-05	0.421693273	0.0002391	18.79840845	0.248095266	186.2312678	0.0006222						
1810	1	0.004181657	0.002085263	2.35E-07	8.39E-07	1.04E-05	0.20391533	0.000286638	71.95977412	0.29227099	253.5349365	0.00126227						
1811	1	0.005563822	0.003577371	2.03E-07	7.16E-07	2.26E-05	0.418548145	0.000185094	29.58475873	0.471346916	278.2542528	0.000340518						
1812	1	0.003763188	0.003488978	1.71E-07	6.40E-07	2.79E-05	0.235249718	0.000264467	36.16686668	0.310176104	225.1418897	0.000341128						
1813	1	0.005800751	0.002340448	2.33E-07	8.91E-07	2.55E-05	0.222839786	0.000252699	31.19242125	0.436219061	298.2922339	0.001463323						
1814	1	0.005439391	0.003796944	2.02E-07	8.02E-07	1.51E-05	0.432449569	0.000294321	33.98370288	0.334622091	203.7292329	0.000263518						
1815	1	0.006873546	0.002082877	1.69E-07	8.08E-07	2.28E-05	0.459331928	0.000168146	24.43255606	0.531963656	336.8624164	0.000224005						
1816	1	0.004421752	0.00370086	2.04E-07	8.69E-07	1.51E-05	0.216242578	0.000124268	80.71246718	1.102278593	648.3829955	0.00269995						
1817	1	0.006551773	0.003506375	2.30E-07	7.77E-07	1.15E-05	0.298897659	0.000130846	44.15302569	0.86438053	446.5192036	0.000674185						
1818	1	0.003316904	0.003706319	1.66E-07	8.47E-07	2.06E-05	0.260825443	0.000138244	95.65822059	0.89375114	598.9509129	0.002766625						
1819	1	0.00481855	0.003364195	1.78E-07	8.50E-07	2.88E-05	0.47724624	0.000213361	35.4468721	0.467098733	300.2011878	0.001055132						
1820	1	0.006914346	0.003798235	2.15E-07	9.93E-07	1.33E-05	0.450939372	0.000201957	39.17211642	0.727152767	365.1943708	0.000541716						
1821	1	0.006200004	0.002835538	1.55E-07	8.08E-07	1.27E-05	0.478648355	0.000173395	36.21718462	0.581048776	349.1497764	0.000215479						
1822	1	0.003518334	0.003571699	1.55E-07	9.26E-07	2.73E-05	0.216949731	0.000139379	83.14566604	1.134512802	740.7746919	0.003550094						
1823	1	0.003555292	0.002445908	2.08E-07	8.68E-07	2.45E-05	0.457852105	0.000200888	68.9432309	0.368608391	309.7043023	0.000996641						
1824	1	0.003145477	0.002387704	2.25E-07	7.23E-07	2.50E-05	0.239742191	0.000270407	63.98842255	0.249357782	229.2273088	0.00040207						
1825	1	0.005391113	0.003441205	2.07E-07	6.94E-07	2.82E-05	0.406526118	0.000290124	21.84842085	0.275233386	177.8585039	0.00023934						
1826	1	0.005828353	0.00359759	1.70E-07	6.43E-07	2.24E-05	0.215024817	0.000104445	30.73766843	1.005210863	540.395896	0.005516077						
1827	1	0.003461456	0.003637394	1.88E-07	6.92E-07	1.74E-05	0.332012246	0.000134908	79.02766737	0.58966391	408.3586713	0.001293901						
1828	1	0.004263121	0.003449174	2.08E-07	9.11E-07	1.72E-05	0.429475643	0.000136947	79.52264149	0.783759136	491.7000882	0.001675371						
1829	1	0.004932378	0.002843254	1.82E-07	9.89E-07	1.52E-05	0.340826762	0.00021342	59.42914518	0.62583295	412.6600139	0.000771907						
1830	1	0.004248118	0.002018795	2.17E-07	9.54E-07	1.84E-05	0.579196997	0.000271716	54.69973116	0.257223709	226.0886381	0.000233481						
1831	1	0.004504427	0.002406586	1.68E-07	7.23E-07	2.70E-05	0.531376901	0.000205121	32.60990066	0.305304152	239.6736105	0.000211598						
1832	1	0.003427506	0.003234284	2.07E-07	7.04E-07	1.00E-05	0.203375361	0.000157451	104.1502291	0.540382612	396.1667854	0.001925973						
1833	1	0.005931373	0.002169235	2.13E-07	9.22E-07	2.66E-05	0.304017356	0.000213444	32.48527007	0.504982783	344.110037	0.000464602						
1834	1	0.006138128	0.002338411	1.77E-07	6.02E-07	1.80E-05	0.54187962	0.00010531	28.26106554	0.524130512	334.9696053	0.000337848						
1835	1	0.003819567	0.003720701	1.56E-07	6.89E-07	1.09E-05	0.329166133	0.000250198	60.23943017	0.347147504	244.2726506	0.000142014						
1836	1	0.003100578	0.003465647	1.97E-07	7.57E-07	2.72E-05	0.353818055	0.000111492	92.65763224	0.745705692	531.4247783	0.00308603						
1837	1	0.003567362	0.002091363	2.20E-07	9.65E-07	1.77E-05	0.562839093	0.000148622	101.7525759	0.483842516	418.9191639	0.00072347						
1838	1	0.005808072	0.003791276	2.45E-07	9.75E-07	2.99E-05	0.46397458	0.000179388	36.70998461	0.707495513	378.7471153	0.000832985						
1839	1	0.006291801	0.003244733	2.20E-07	7.96E-07	2.02E-05	0.21619431	0.000255943	26.22531143	0.464750677	270.04045	0.000557307						
1840	1	0.00660403	0.003464091	2.12E-07	9.02E-07	1.57E-05	0.460874485	0.00014125	40.75975608	0.859959511	442.2365625	0.000872177						
1841	1	0.00671248	0.003609147	1.85E-07	7.08E-07	2.49E-05	0.542688142	0.000244598	16.7464663	0.340131705	192.776998	0.000507194						
1842	1	0.006675277	0.002538017	2.19E-07	8.47E-07	1.14E-05	0.334227788	0.00013768	45.97323951	0.767920088	442.9567693	0.000503625						
1843	1	0.004244183	0.002840408	1.59E-07	8.24E-07	2.34E-05	0.326264156	0.00012306	61.00673645	0.881034209	601.5523979	0.001110646						
1844	1	0.006923185	0.003771739	1.52E-07	9.45E-07	1.49E-05	0.254150481	0.00018672	34.14143896	1.0706613	530.0870082	0.000698421						
1845	1	0.0038624	0.003549458	1.59E-07	7.60E-07	2.18E-05	0.478724986	0.000139305	59.70833011	0.610476407	414.2682697	0.000877383						
1846	1	0.005371877	0.00292838	1.74E-07	7.65E-07	2.54E-05	0.44302012	0.000107068	39.4768508	0.859776453	517.593972	0.000517068						
1847	1	0.003317895	0.002830753	2.49E-07	9.37E-07	1.10E-05	0.245983212	0.000245504	126.7803734	0.412390191	326.1780249	0.002028032						
1848	1	0.004941524	0.003737189	1.52E-07	9.28E-07	2.57E-05	0.565137717	0.000138742	45.70502378	0.897734416	518.7882928	0.000585958						
1849	1	0.00573476	0.003776787	2.21E-07	7.94E-07	2.67E-05	0.210196703	0.000118149	37.99221332	1.124708228	584.2536491	0.001551168						
1850	1	0.004342911	0.002973845	1.73E-07	8.22E-07	2.36E-05	0.558349125	0.000266989	37.51987519	0.291770045	222.8530387	0.000236937						
1851	1	0.004750392	0.002799311	1.94E-07	7.24E-07	1.89E-05	0.384939293	0.000292878	33.44984726	0.253706079	187.5927335	0.000493733						
1852	1	0.004983968	0.00204308	1.69E-07	9.59E-07	1.78E-05	0.339879433	0.000120409	68.0838302	0.974692499	687.0861293	0.000896566						
1853	1	0.003714184	0.002498182	2.14E-07	9.90E-07	2.84E-05	0.561233872	0.000110761	89.23227515	0.785151605	588.6059973	0.001421391						
1854	1	0.003759998	0.00398523	1.83E-07	6.91E-07	2.89E-05	0.342970035	0.000262169	39.23864511	0.317470865	220.5583495	0.001022667						
1855	1	0.003545106	0.003611561	2.18E-07	7.73E-07	2.89E-05	0.212832243	0.000290235	51.01175086	0.347952321	248.429963	0.001274302						
1856	1	0.004104667	0.002135506	2.33E-07	7.59E-07	2.16E-05	0.588483897	0.000168707	52.4882822	0.305972406	259.5945165	0.000293914						
1857	1	0.005413623	0.003335282	2.36E-07	7.68E-07	1.15E-05	0.477861697	0.000274279	39.81262756	0.284274422	183.8898448	0.00546842						
1858	1	0.006365699	0.003352492	2.20E-07	9.58E-07	2.17E-05	0.597940258	0.000165039	34.59732031	0.665663365	359.8261252	0.000319969						
1859	1	0.003830154	0.002572505	2.33E-07	9.08E-07	1.40E-05	0.446369357	0.000252953	79.09717709	0.310801485	252.0448	0.001321703						
1860	1	0.00685707	0.003007383	1.98E-07	8.34E-07	2.96E-05	0.304401103	0.00016982	23.60662246	0.73175428	398.7042684	0.000625753						
1861	1	0.00535977	0.00349077	1.58E-07	7.50E-07	1.17E-05	0.381291978	0.00016363	45.62225794	0.630601189	374.0023127	0.000413687						
1862	1	0.003644324	0.002119736	1.94E-07	7.14E-07	1.40E-05	0.207791373	0.000201962	71.48491271	0.349900342	312.2437445	0.00225119						
1863	1	0.00632041	0.002400771	1.93E-07	8.93E-07	2.05E-05	0.507134091	0.00015386	34.96083806	0.639470555	393.2850757	0.000307014						
1864	1	0.00681765	0.002235375	1.52E-07	7.69E-07	1.13E-05	0.236967102	0.000125121	37.9448671	0.887416351	527.3647954	0.000433354						
1865	1	0.003930757	0.002422386	2.11E-07	7.58E-07	2.45E-05	0.500086882	0.00029226	40.95404805	0.201522501	176.6778334	0.000500684						
1866	1	0.003314959	0.003735906	1.86E-07	9.19E-07	2.57E-05	0.318249453	0.000166271	89.23986448	0.737559266	502.3647367	0.004355692						
1867	1	0.005468018	0.003977007	1.84E-07	6.96E-07	1.00E-05	0.451016183	0.000281858	34.41257156	0.295062107	180.4869324	0.000201867						
1868	1	0.006144917	0.003497433	2.12E-07	6.73E-07	2.69E-05	0.460720534	0.000243199	18.97630455	0.315134065	188.8443761	0.000857164						
1869	1	0.005451228	0.003747572	2.29E-07	8.90E-07	1.82E-05	0.449523401	0.000299531	35.80531653	0.354053249	213.5885202	0.000309864						
1870	1	0.004412661	0.002365446	1.82E-07	7.02E-07	2.88E-05	0.595220843	0.000278581	26.56602015	0.191092979	165.7073646	0.000166384						
1871	1	0.006809888	0.003748414	1.66E-07	6.59E-07	2.30E-05	0.228920644	0.000258017	15.82036361	0.428413376	234.8298012	0.001247913						
1872	1	0.003978078	0.002021414	1.73E-07	7.02E-07	2.82E-05	0.215213609	0.000173509	44.5802498	0.424773837	365.7815043	0.005533573						
1873	1	0.005603329	0.003632734	1.58E-07	6.05E-07	1.73E-05	0.366408396	0.000182553	25.73553865	0.434220869	260.126057	0.000226348						
1874	1	0.004853504	0.002932013	2.05E-07	8.13E-07	2.02E-05	0.315986059	0.000256218	39.59463763	0.37527434	257.7292811	0.000449165						
1875	1	0.005202008	0.003149331	1.70E-07	8.22E-07	1.43E-05	0.227907932	0.000209831	44.65648516	0.598725913	374.6040498	0.000857367						
1876	1	0.00644179	0.002416765	1.74E-07	7.52E-07	1.57E-05	0.327575589	0.000250105	25.10511621	0.360842474	238.2811254	0.00016912						
1877	1	0.003429479	0.003612272	1.75E-07	8.02E-07	1.08E-05	0.354976643	0.000224839	93.17746626	0.416151796	304.1232235	0.001754261						
1878	1	0.004233095	0.0026641	2.43E-07	7.87E-07	1.00E-05	0.359793168	0.000245156	71.46873019	0.303649832	233.7350045	0.000721583						
1879	1	0.003091695	0.003275485	1.94E-07	8.37E-07	2.24E-05	0.21963411	0.000190819	91.6949902	0.559880138	421.9168342	0.002607572						
1880	1	0.005878777	0.003480186	1.90E-07	6.21E-07	2.90E-05	0.531059979	0.000275477	15.65939419	0.230638168	147.7768864	0.000185109						
1881	1	0.004794546	0.003768949	2.35E-07	8.59E-07	2.01E-05	0.344962754	0.000115205	65.48450287	1.002126406	561.1543688	0.001566912						
1882	1	0.003924365	0.003720361	2.13E-07	8.93E-07	1.31E-05	0.360169182	0.000289929	72.92063358	0.369090838	253.35433	0.001788847						
1883	1	0.005445547	0.003596978	2.19E-07	6.00E-07	2.01E-05	0.202801488	0.000297124	22.46522396	0.277762063	177.3126054	0.000533795						
1884	1	0.003163717	0.002206846	2.10E-07	6.18E-07	1.84E-05	0.479068183	0.000171173	68.87577942	0.241714926	234.8722202	0.000986267						
1885	1	0.004451911	0.00264911	2.18E-07	8.33E-07	1.48E-05	0.281893845	0.000174973	66.66858838	0.546027867	390.3811642	0.00093502						
1886	1	0.004034568	0.003694629	1.93E-07	8.63E-07	2.06E-05	0.333368968	0.000287404	52.69709159	0.386758342	260.5573996	0.001017731						
1887	1	0.004443647	0.003492987	2.36E-07	6.09E-07	2.70E-05	0.417113178	0.000261525	28.85921401	0.229001393	163.256818	0.000368045						
1888	1	0.004735132	0.003204874	1.84E-07	9.11E-07	1.19E-05	0.504779626	0.000190391	64.59122636	0.537121677	350.4666318	0.000539425						
1889	1	0.005503333	0.002002983	1.52E-07	7.83E-07	1.44E-05	0.376492866	0.000174284	40.51678859	0.493479235	361.4147689	0.000307515						
1890	1	0.003242758	0.002728085	1.88E-07	7.20E-07	2.84E-05	0.272156975	0.00019547	61.44846575	0.386971628	319.1898796	0.000462506						
1891	1	0.004188151	0.003658599	2.12E-07	8.65E-07	2.23E-05	0.202147251	0.000152253	66.3669603	0.872208241	537.9304436	0.002862327						
1892	1	0.004461021	0.003183944	2.42E-07	7.83E-07	1.85E-05	0.505694523	0.000230992	47.12954621	0.308153341	219.9654351	0.000547565						
1893	1	0.004518574	0.002908138	2.14E-07	8.94E-07	2.27E-05	0.213794808	0.000256589	47.97942136	0.462272195	320.8872492	0.00126187						
1894	1	0.003403449	0.002083482	1.66E-07	9.34E-07	2.12E-05	0.575519604	0.000134404	93.16513	0.568673259	502.4832592	0.001039904						
1895	1	0.005168637	0.003660516	1.82E-07	6.93E-07	2.40E-05	0.314458517	0.000203957	29.1464346	0.461996996	281.6486174	0.000424456						
1896	1	0.003110692	0.002305606	2.28E-07	8.08E-07	1.83E-05	0.45257107	0.00012171	118.0735363	0.510225568	444.0986342	0.005293576						
1897	1	0.003506934	0.003161287	1.68E-07	7.98E-07	1.67E-05	0.242066208	0.00014137	89.58403702	0.755696549	539.957871	0.002195924						
1898	1	0.00361453	0.003746659	2.22E-07	6.01E-07	2.62E-05	0.342226954	0.000149124	51.95900504	0.433584813	300.5266965	0.000932648						
1899	1	0.004260988	0.002308373	1.89E-07	7.22E-07	2.64E-05	0.540581579	0.000155976	42.32832744	0.372843571	296.1744571	0.000381254						
1900	1	0.003781141	0.002710005	1.85E-07	8.34E-07	1.91E-05	0.352006238	0.00010769	90.59357424	0.868526685	627.521256	0.001534						
1901	1	0.005185948	0.002136516	1.71E-07	9.09E-07	2.26E-05	0.208596003	0.000261744	36.67192378	0.454572321	341.1523574	0.000530402						
1902	1	0.003047028	0.002797593	1.71E-07	8.35E-07	2.65E-05	0.409818214	0.000249815	70.6093175	0.322659399	283.8423335	0.001517341						
1903	1	0.005154582	0.003334589	2.37E-07	6.73E-07	2.40E-05	0.279926485	0.000137782	37.47980951	0.621442304	375.8967972	0.001071093						
1904	1	0.006083864	0.003059792	1.50E-07	9.82E-07	2.75E-05	0.397610094	0.000274462	26.49911393	0.561143852	332.3410421	0.000414252						
1905	1	0.005124407	0.002064521	2.25E-07	9.03E-07	2.17E-05	0.396799975	0.000174023	48.83179043	0.504846586	371.916417	0.000594797						
1906	1	0.00510873	0.002897449	1.64E-07	8.61E-07	2.35E-05	0.322370342	0.000249953	34.57233609	0.471704272	313.0034678	0.00059512						
1907	1	0.00621739	0.002599934	1.77E-07	7.08E-07	2.53E-05	0.342801779	0.000163715	24.09328927	0.534183701	332.3558976	0.000284621						
1908	1	0.005701928	0.002067076	1.65E-07	7.69E-07	1.43E-05	0.457322455	0.000252014	31.22990215	0.293962301	222.9515912	0.000123137						
1909	1	0.006358587	0.002415592	1.94E-07	8.93E-07	1.21E-05	0.396221082	0.000188913	42.10901561	0.56105422	351.7762003	0.00038377						
1910	1	0.005777705	0.003861616	1.66E-07	6.21E-07	2.22E-05	0.423320879	0.000148588	24.73688865	0.544766594	305.3206907	0.000363816						
1911	1	0.005714003	0.00293301	2.16E-07	9.23E-07	2.71E-05	0.305333446	0.000242176	32.09596644	0.513084512	318.0903944	0.000510852						
1912	1	0.004184429	0.00237169	2.10E-07	9.11E-07	1.19E-05	0.452498284	0.000181995	85.1295986	0.460386071	357.1523881	0.00062317						
1913	1	0.006061253	0.003031213	1.55E-07	7.76E-07	2.56E-05	0.539711601	0.000298229	18.67861799	0.2963873	188.9712005	9.22E-05						
1914	1	0.003239945	0.00353345	2.22E-07	9.02E-07	1.40E-05	0.281132536	0.000164768	129.3540705	0.667633443	470.4994285	0.003665043						
1915	1	0.003126674	0.002316296	2.22E-07	9.11E-07	2.29E-05	0.461860931	0.000167613	102.4113396	0.432889382	385.8775452	0.00152064						
1916	1	0.003182625	0.00373497	1.60E-07	9.79E-07	1.76E-05	0.325151933	0.000126904	136.136917	1.145120321	760.9843419	0.0040909						
1917	1	0.006594736	0.003561581	1.69E-07	6.70E-07	2.79E-05	0.516846777	0.000254153	14.73006067	0.312194085	181.5559028	9.52E-05						
1918	1	0.003854231	0.002386745	2.15E-07	6.45E-07	2.01E-05	0.262811027	0.000236984	46.52307992	0.259023307	221.5120781	0.000748686						
1919	1	0.004493499	0.003616744	2.41E-07	6.64E-07	2.48E-05	0.275142639	0.000211139	37.33914099	0.383731104	251.2304574	0.001120812						
1920	1	0.005760057	0.002599633	2.13E-07	6.94E-07	1.98E-05	0.448082968	0.000251653	25.11193872	0.268785419	187.4865802	0.000118297						
1921	1	0.003991101	0.003306416	1.83E-07	6.48E-07	2.31E-05	0.258555229	0.000289464	35.78308184	0.26973708	198.2256929	0.000474307						
1922	1	0.005749971	0.003328426	2.01E-07	7.74E-07	1.77E-05	0.300334007	0.000268459	29.64435333	0.388120456	237.3992436	0.002000175						
1923	1	0.004165919	0.003121938	2.13E-07	7.80E-07	2.73E-05	0.488025245	0.000290791	37.18942607	0.247972282	189.800139	0.000350094						
1924	1	0.003488167	0.002165908	2.34E-07	7.40E-07	2.81E-05	0.220434613	0.000215578	58.62481969	0.323529851	291.3016982	0.002131163						
1925	1	0.003862616	0.002293369	1.92E-07	9.51E-07	1.19E-05	0.574335087	0.000285969	73.93859349	0.260993053	234.3663676	0.000754426						
1926	1	0.004061432	0.002071358	1.97E-07	8.34E-07	2.45E-05	0.225472907	0.000166699	60.10590925	0.546581905	448.6918897	0.001109622						
1927	1	0.00656655	0.003657925	1.87E-07	9.06E-07	1.87E-05	0.424075571	0.000203654	30.9624388	0.663662852	349.9730379	0.00062324						
1928	1	0.003982024	0.002256611	2.11E-07	8.45E-07	1.47E-05	0.246121869	0.000271522	65.8458548	0.321387308	271.4722156	0.000663783						
1929	1	0.00653006	0.002777818	1.80E-07	9.01E-07	1.53E-05	0.291693887	0.00020511	34.62470371	0.654140547	382.4477048	0.000447342						
1930	1	0.003225542	0.003655562	1.62E-07	8.17E-07	2.25E-05	0.265446048	0.000100075	105.5000491	1.186548978	779.5991193	0.004070159						
1931	1	0.003038066	0.003506003	2.20E-07	7.43E-07	2.34E-05	0.240635275	0.000118199	102.9449958	0.756816131	536.234571	0.003829559						
1932	1	0.003390357	0.002212715	2.12E-07	6.80E-07	1.85E-05	0.331566589	0.000261804	59.57432355	0.211275157	200.0877939	0.000494602						
1933	1	0.004093399	0.003637658	1.71E-07	8.62E-07	2.15E-05	0.325870994	0.000212743	56.02947171	0.562425975	366.5610338	0.001073959						
1934	1	0.003582655	0.002260434	2.34E-07	7.90E-07	1.46E-05	0.472969745	0.000256208	71.74904017	0.224770924	205.3995609	0.000378966						
1935	1	0.003644874	0.002282387	2.17E-07	8.63E-07	2.29E-05	0.528839386	0.000137358	79.95566624	0.492657116	405.8221061	0.0045771						
1936	1	0.005454984	0.003864444	2.16E-07	7.00E-07	1.09E-05	0.487307698	0.000107428	55.31328052	0.745508614	404.847493	0.000615642						
1937	1	0.003973672	0.002291353	1.54E-07	9.24E-07	2.68E-05	0.499135619	0.000145903	63.60559509	0.650114257	507.6662506	0.000600598						
1938	1	0.004127788	0.002676503	1.83E-07	6.27E-07	1.15E-05	0.350438668	0.000198966	53.64676902	0.30334245	237.7945495	0.000767762						
1939	1	0.004666347	0.00323937	2.16E-07	8.54E-07	1.68E-05	0.47820224	0.000248951	47.98336428	0.353987888	240.9162755	0.000393427						
1940	1	0.005346308	0.003765485	2.46E-07	9.44E-07	1.64E-05	0.562253059	0.000232718	45.48965183	0.434370975	260.4444086	0.000373506						
1941	1	0.005741645	0.00399825	2.00E-07	7.09E-07	2.39E-05	0.284151043	0.000299003	22.01425843	0.34753391	203.801051	0.000403905						
1942	1	0.004662923	0.002324015	1.75E-07	7.57E-07	1.68E-05	0.381089541	0.000285705	37.87276091	0.259765185	208.8879714	0.001171951						
1943	1	0.005106266	0.003002308	2.31E-07	9.22E-07	1.24E-05	0.509091009	0.00022367	56.26134706	0.415366783	272.1655454	0.001908526						
1944	1	0.004139354	0.00253824	1.97E-07	7.49E-07	1.96E-05	0.302090478	0.000187642	53.76187013	0.420599149	323.9804913	0.00090263						
1945	1	0.003564551	0.002532344	1.85E-07	7.01E-07	1.04E-05	0.561832678	0.000190149	75.90080274	0.269187411	239.9146792	0.000728012						
1946	1	0.00562826	0.002286865	1.76E-07	9.17E-07	2.45E-05	0.574521109	0.000264624	28.32244281	0.332439246	239.5629388	0.000135745						
1947	1	0.003764686	0.003053887	1.78E-07	7.63E-07	1.48E-05	0.265728397	0.000171511	74.64203742	0.545442336	395.4603529	0.001190902						
1948	1	0.003010119	0.002813316	1.78E-07	6.71E-07	2.17E-05	0.403434448	0.000244304	62.39233318	0.236188335	215.9549288	0.000594731						
1949	1	0.004303703	0.002909676	1.80E-07	8.73E-07	2.85E-05	0.390397694	0.000158349	52.50847863	0.66028982	452.6117363	0.000923255						
1950	1	0.004566177	0.002637792	1.90E-07	9.51E-07	2.91E-05	0.440571256	0.000100877	65.60538065	1.100586511	715.9424419	0.001170224						
